지역,대학명,전형유형,모집단위,2025 입시결과 경쟁,2025 입시결과 70%,2024 입시결과 경쟁,2024 입시결과 70%
강원,연세대학교(미래),학생부종합,디자인예술학부,8.5,3.34,9.5,
강원,연세대학교(미래),학생부종합,임상병리학과,10.5,2.25,14.0,
강원,연세대학교(미래),학생부종합,물리치료학과,8.5,2.68,7.0,
강원,연세대학교(미래),학생부종합,작업치료학과,7.5,3.96,4.0,
강원,연세대학교(미래),학생부종합,AI보건정보관리학과,4.0,5.25,,
강원,연세대학교(미래),학생부종합,의예과,26.5,1.33,13.0,
강원,연세대학교(미래),학생부종합,간호학과,10.0,2.46,5.5,
강원,연세대학교(미래),학생부종합,# 자율융합계열,8.5,2.38,3.92,2.5
강원,연세대학교(미래),학생부종합,디자인예술학부,13.5,1.25,,
강원,연세대학교(미래),학생부종합,모집요강 참조,,,,
강원,연세대학교(미래),학생부종합,의예과,,,,
강원,연세대학교(미래),학생부종합,모집요강 참조,,,,
강원,연세대학교(미래),학생부종합,의예과,,,,
서울,서울과학기술대학교,학생부교과,기계시스템공학부(지능형로봇전공),5.77,2.28,6.86,2.42
서울,서울과학기술대학교,학생부교과,기계시스템공학부(미래자동차전공),4.95,2.25,6.4,2.37
서울,서울과학기술대학교,학생부교과,기계공학과,4.95,2.25,6.4,2.37
서울,서울과학기술대학교,학생부교과,안전공학과,4.87,2.27,8.0,2.41
서울,서울과학기술대학교,학생부교과,신소재공학과,3.89,1.92,7.22,1.94
서울,서울과학기술대학교,학생부교과,건설시스템공학과,6.56,2.45,10.52,2.53
서울,서울과학기술대학교,학생부교과,건축학부(건축공학전공),4.16,2.42,8.47,2.44
서울,서울과학기술대학교,학생부교과,건축학부(건축학전공),5.15,2.42,15.78,2.13
서울,서울과학기술대학교,학생부교과,전기정보공학과,5.03,2.07,5.36,2.23
서울,서울과학기술대학교,학생부교과,전자공학과,4.8,1.92,6.9,1.99
서울,서울과학기술대학교,학생부교과,스마트ICT융합공학과,8.14,2.07,6.33,2.3
서울,서울과학기술대학교,학생부교과,컴퓨터공학과,4.73,1.93,10.73,2.0
서울,서울과학기술대학교,학생부교과,화공생명공학과,4.75,1.73,13.07,1.77
서울,서울과학기술대학교,학생부교과,환경공학과,8.0,2.07,9.55,2.21
서울,서울과학기술대학교,학생부교과,식품생명공학과,7.91,1.9,11.82,2.09
서울,서울과학기술대학교,학생부교과,정밀화학과,5.55,1.86,11.08,2.01
서울,서울과학기술대학교,학생부교과,안경광학과,8.75,2.52,5.55,2.69
서울,서울과학기술대학교,학생부교과,바이오메디컬학과,,,,
서울,서울과학기술대학교,학생부교과,행정학과,4.5,2.37,9.87,2.33
서울,서울과학기술대학교,학생부교과,영어영문학과,6.89,2.37,7.67,2.52
서울,서울과학기술대학교,학생부교과,산업공학과(산업정보시스템전공)(자연),5.08,2.1,7.31,2.28
서울,서울과학기술대학교,학생부교과,산업공학과(ITM전공)(자연),5.0,1.77,6.0,2.01
서울,서울과학기술대학교,학생부교과,MSDE학과,4.78,1.83,6.5,1.93
서울,서울과학기술대학교,학생부교과,경영학과(경영학전공),5.92,2.26,13.92,2.32
서울,서울과학기술대학교,학생부교과,경영학과(글로벌테크노경영전공)(인문),5.78,2.14,6.75,2.14
서울,서울과학기술대학교,학생부교과,경영학과(글로벌테크노경영전공)(자연,12.0,2.25,5.0,
서울,서울과학기술대학교,학생부교과,인공지능응용학과,3.73,2.19,5.15,1.96
서울,서울과학기술대학교,학생부교과,지능형반도체공학과,4.14,1.92,14.0,2.03
서울,서울과학기술대학교,학생부교과,미래에너지융합학과,6.0,1.94,6.71,2.14
서울,서울과학기술대학교,학생부교과,# 자유전공학부(창의융합대학),,,,
서울,서울과학기술대학교,학생부종합,기계시스템공학부(지능형로봇전공),8.74,3.05,8.16,3.22
서울,서울과학기술대학교,학생부종합,기계시스템공학부(미래자동차전공),10.06,3.17,10.84,3.13
서울,서울과학기술대학교,학생부종합,기계공학과,10.06,3.17,10.84,3.13
서울,서울과학기술대학교,학생부종합,안전공학과,10.57,3.49,10.17,3.46
서울,서울과학기술대학교,학생부종합,신소재공학과,16.59,2.74,18.5,2.79
서울,서울과학기술대학교,학생부종합,건설시스템공학과,8.88,3.41,9.19,3.16
서울,서울과학기술대학교,학생부종합,건축학부(건축공학전공),7.94,3.24,9.6,2.92
서울,서울과학기술대학교,학생부종합,건축학부(건축학전공),22.15,2.73,25.38,2.89
서울,서울과학기술대학교,학생부종합,전기정보공학과,8.68,2.83,10.79,2.92
서울,서울과학기술대학교,학생부종합,전자공학과,15.0,2.71,16.29,2.86
서울,서울과학기술대학교,학생부종합,스마트ICT융합공학과,28.46,3.37,17.75,3.57
서울,서울과학기술대학교,학생부종합,컴퓨터공학과,39.43,2.64,39.0,3.4
서울,서울과학기술대학교,학생부종합,화공생명공학과,58.0,3.13,84.42,3.14
서울,서울과학기술대학교,학생부종합,환경공학과,27.83,2.58,44.0,2.83
서울,서울과학기술대학교,학생부종합,식품생명공학과,33.0,2.45,23.0,2.86
서울,서울과학기술대학교,학생부종합,정밀화학과,26.09,2.85,27.22,2.77
서울,서울과학기술대학교,학생부종합,안경광학과,8.55,3.5,8.56,3.56
서울,서울과학기술대학교,학생부종합,스포츠과학과,22.4,2.72,13.93,3.56
서울,서울과학기술대학교,학생부종합,디자인학과(시각디자인전공),46.33,2.91,37.33,
서울,서울과학기술대학교,학생부종합,금속공예디자인학과,25.0,2.83,17.67,
서울,서울과학기술대학교,학생부종합,행정학과,14.31,2.83,10.45,3.35
서울,서울과학기술대학교,학생부종합,영어영문학과,10.7,5.05,11.0,3.3
서울,서울과학기술대학교,학생부종합,문예창작학과,16.89,3.59,24.0,3.58
서울,서울과학기술대학교,학생부종합,산업공학과(산업정보시스템전공)(자연,13.23,4.58,14.82,3.06
서울,서울과학기술대학교,학생부종합,산업공학과(ITM전공)(자연),9.25,2.69,8.86,2.49
서울,서울과학기술대학교,학생부종합,MSDE학과,7.88,2.89,7.0,2.23
서울,서울과학기술대학교,학생부종합,경영학과(경영학전공),30.67,4.36,22.82,4.92
서울,서울과학기술대학교,학생부종합,경영학과(글로벌테크노경영전공)(인문),12.33,3.21,13.43,2.75
서울,서울과학기술대학교,학생부종합,경영학과(글로벌테크노경영전공)(자연),12.67,3.29,10.33,
서울,서울과학기술대학교,학생부종합,바이오메디컬학과,,,,
서울,서울과학기술대학교,학생부종합,인공지능응용학과,13.85,2.93,,
서울,서울과학기술대학교,학생부종합,지능형반도체공학과,9.43,2.95,,
서울,서울과학기술대학교,학생부종합,미래에너지융합학과,11.36,3.02,,
서울,서울과학기술대학교,학생부종합,# 자유전공합구(창의융합대학),,,,
서울,서울과학기술대학교,학생부종합,기계시스템공학부(지능형로봇전공),6.0,3.78,,
서울,서울과학기술대학교,학생부종합,기계공학과,6.0,3.78,,
서울,서울과학기술대학교,학생부종합,안전공학과,7.0,3.9,,
서울,서울과학기술대학교,학생부종합,신소재공학과,6.0,3.15,,
서울,서울과학기술대학교,학생부종합,건설시스템공학과,6.0,4.39,,
서울,서울과학기술대학교,학생부종합,건축학부(건축공학전공),7.0,6,,
서울,서울과학기술대학교,학생부종합,건축학부(건축학전공),7.0,3.65,,
서울,서울과학기술대학교,학생부종합,전기정보공학과,8.0,3.66,,
서울,서울과학기술대학교,학생부종합,스마트ICT융합공학과,,,,
서울,서울과학기술대학교,학생부종합,컴퓨터공학과,13.0,8.14,,
서울,서울과학기술대학교,학생부종합,화공생명공학과,9.0,2.11,,
서울,서울과학기술대학교,학생부종합,환경공학과,10.0,3.3,,
서울,서울과학기술대학교,학생부종합,식품생명공학과,9.0,3.64,,
서울,서울과학기술대학교,학생부종합,정밀화학과,6.0,-,,
서울,서울과학기술대학교,학생부종합,안경광학과,6.0,4.68,,
서울,서울과학기술대학교,학생부종합,행정학과,8.0,4.65,,
서울,서울과학기술대학교,학생부종합,문예창작학과,11.0,4.33,,
서울,서울과학기술대학교,학생부종합,산업공학과(산업정보시스템전공)(자연),7.0,5.89,,
서울,서울과학기술대학교,학생부종합,경영학과(경영학전공),12.0,8.14,,
서울,서울과학기술대학교,학생부종합,기계시스템공학부(지능형로봇전공),5.44,4.6,3.89,4.39
서울,서울과학기술대학교,학생부종합,기계시스템공학부(미래자동차전공),5.13,3.94,4.75,4.21
서울,서울과학기술대학교,학생부종합,기계공학과,5.13,3.94,4.75,4.21
서울,서울과학기술대학교,학생부종합,안전공학과,5.67,3.9,8.0,
서울,서울과학기술대학교,학생부종합,신소재공학과,7.25,2.67,5.75,3.03
서울,서울과학기술대학교,학생부종합,건설시스템공학과,4.88,4.08,3.88,4.34
서울,서울과학기술대학교,학생부종합,건축학부(건축공학전공),6.25,3.71,3.75,3.87
서울,서울과학기술대학교,학생부종합,건축학부(건축학전공),15.67,2.94,8.0,
서울,서울과학기술대학교,학생부종합,전기정보공학과,6.14,3.59,4.71,3.43
서울,서울과학기술대학교,학생부종합,전자공학과,6.4,4.49,4.8,3.11
서울,서울과학기술대학교,학생부종합,스마트ICT융합공학과,7.33,4.05,6.0,
서울,서울과학기술대학교,학생부종합,컴퓨터공학과,18.0,3.49,11.33,
서울,서울과학기술대학교,학생부종합,화공생명공학과,15.0,3.33,13.67,
서울,서울과학기술대학교,학생부종합,환경공학과,15.0,3.13,11.0,3.43
서울,서울과학기술대학교,학생부종합,식품생명공학과,10.5,2.92,6.0,
서울,서울과학기술대학교,학생부종합,정밀화학과,11.0,3.03,6.0,
서울,서울과학기술대학교,학생부종합,안경광학과,7.0,4.2,5.0,
서울,서울과학기술대학교,학생부종합,디자인학과(산업디자인전공),,,23.0,
서울,서울과학기술대학교,학생부종합,행정학과,12.0,3.18,6.5,
서울,서울과학기술대학교,학생부종합,영어영문학과,9.0,4.7,4.5,
서울,서울과학기술대학교,학생부종합,문예창작학과,13.0,3.32,10.0,
서울,서울과학기술대학교,학생부종합,산업공학과(산업정보시스템전공)(자연),6.33,3.74,4.0,
서울,서울과학기술대학교,학생부종합,산업공학과(ITM전공)(자연),7.0,7.58,3.0,
서울,서울과학기술대학교,학생부종합,MSDE학과,6.0,5.58,4.0,
서울,서울과학기술대학교,학생부종합,경영학과(경영학전공),21.0,3.54,8.5,
서울,서울과학기술대학교,학생부종합,경영학과(글로벌테크노경영전공)(인문),13.0,6.44,5.0,
서울,서울과학기술대학교,학생부종합,인공지능응용학과,11.0,3.21,,
서울,서울과학기술대학교,학생부종합,지능형반도체공학과,9.0,5.04,,
서울,서울과학기술대학교,학생부종합,미래에너지융합학과,7.0,3.3,,
서울,서울과학기술대학교,학생부종합,기계시스템공학부(지능형로봇전공),7.17,2.98,5.33,3.36
서울,서울과학기술대학교,학생부종합,기계시스템공학부(미래자동차전공),8.4,3.04,8.2,
서울,서울과학기술대학교,학생부종합,기계공학과,8.4,3.04,8.2,
서울,서울과학기술대학교,학생부종합,안전공학과,6.5,2.77,5.0,
서울,서울과학기술대학교,학생부종합,신소재공학과,17.0,2.84,12.0,
서울,서울과학기술대학교,학생부종합,건설시스템공학과,8.0,4.69,6.0,
서울,서울과학기술대학교,학생부종합,건축학부(건축공학전공),6.0,2.88,8.0,
서울,서울과학기술대학교,학생부종합,건축학부(건축학전공),9.0,2.44,13.0,
서울,서울과학기술대학교,학생부종합,전기정보공학과,13.0,2.47,13.0,
서울,서울과학기술대학교,학생부종합,전자공학과,,,13.0,
서울,서울과학기술대학교,학생부종합,스마트ICT융합공학과,13.0,3.56,,
서울,서울과학기술대학교,학생부종합,컴퓨터공학과,24.0,2.46,38.0,
서울,서울과학기술대학교,학생부종합,화공생명공학과,20.0,2.91,23.0,
서울,서울과학기술대학교,학생부종합,환경공학과,17.0,2.8,17.0,
서울,서울과학기술대학교,학생부종합,식품생명공학과,15.33,2.72,11.0,
서울,서울과학기술대학교,학생부종합,정밀화학과,13.0,2.46,9.33,
서울,서울과학기술대학교,학생부종합,안경광학과,6.33,3.64,7.0,
서울,서울과학기술대학교,학생부종합,바이오메디컬학과,,,,
서울,서울과학기술대학교,학생부종합,스포츠과학과,7.67,3.1,10.0,
서울,서울과학기술대학교,학생부종합,디자인학과(산업디자인전공),,,12.0,
서울,서울과학기술대학교,학생부종합,디자인학과(시각디자인전공),16.0,1.71,,
서울,서울과학기술대학교,학생부종합,도예학과,7.67,3.35,3.67,
서울,서울과학기술대학교,학생부종합,금속공예디자인학과,6.0,3.01,4.75,2.74
서울,서울과학기술대학교,학생부종합,조형예술학과,7.67,3.69,5.0,
서울,서울과학기술대학교,학생부종합,행정학과,7.0,-,6.0,
서울,서울과학기술대학교,학생부종합,영어영문학과,5.0,3.83,7.0,
서울,서울과학기술대학교,학생부종합,문예창작학과,20.0,3.76,11.0,
서울,서울과학기술대학교,학생부종합,산업공학과(산업정보시스템전공)(자연),9.0,4.19,6.0,
서울,서울과학기술대학교,학생부종합,산업공학과(ITM전공)(자연),6.0,1.96,5.0,
서울,서울과학기술대학교,학생부종합,MSDE학과,5.5,2.26,6.0,
서울,서울과학기술대학교,학생부종합,경영학과(경영학전공),8.0,2.89,10.0,
서울,서울과학기술대학교,학생부종합,경영학과(글로벌테크노경영전공)(인문),4.5,2.24,6.5,
서울,서울과학기술대학교,학생부종합,인공지능응용학과,,,,
